Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
8,123050,123075,123066,123073,122767
3,123250,123263,123254,123262,122955
4,123480,123451,123442,123451,123143
9,123640,123639,123630,123640,123331
6,123860,123827,123819,123829,123519
10,124010,124015,124007,124017,123707
2,124170,124203,124195,124206,123895
11,124390,124392,124383,124395,124083
1,124610,124580,124572,124584,124271
7,124740,124768,124760,124773,124459
5,124980,124956,124948,124962,124647
12,125150,125144,125137,125151,124834
8,125490,125519,125511,125502,125210
4,125690,125706,125699,125691,125398
3,125880,125894,125887,125880,125586
6,126080,126082,126075,126068,125774
9,126230,126269,126263,126257,125962
2,126450,126457,126452,126446,126150
10,126670,126644,126640,126635,126338
1,126840,126832,126828,126823,126526
11,126990,127020,127016,127012,126714
5,127220,127207,127204,127201,126902
7,127380,127395,127393,127390,127090
12,127600,127583,127581,127579,127278
4,127760,127770,127769,127767,127466
8,127950,127958,127957,127956,127654
3,128160,128146,128146,128145,127842
9,128310,128333,128334,128334,128029
6,128520,128521,128522,128522,128217
10,128730,128709,128710,128711,128405
2,128900,128896,128898,128900,128593
11,129100,129084,129087,129089,128781
1,129270,129272,129275,129278,128969
7,129420,129459,129463,129466,129157
5,129620,129647,129651,129655,129345
12,129890,129835,129839,129844,129533
8,130210,130213,130213,130204,129909
4,130360,130401,130401,130393,130097
9,130550,130589,130589,130581,130285
3,130760,130777,130778,130770,130473
10,131040,130966,130966,130959,130661
6,131180,131154,131154,131148,130849
11,131390,131342,131342,131336,131036
2,131510,131530,131530,131525,131224
7,131670,131718,131718,131714,131412
1,131880,131906,131907,131903,131600
5,132080,132095,132095,132091,131788
12,132290,132283,132283,132280,131976
8,132470,132471,132471,132469,132164
9,132650,132659,132659,132658,132352
4,132810,132847,132847,132846,132540
10,133000,133035,133036,133035,132728
3,133230,133223,133224,133224,132916
11,133420,133412,133412,133413,133104
6,133610,133600,133600,133602,133292
7,133780,133788,133788,133790,133480
2,134010,133976,133976,133979,133668
5,134190,134164,134165,134168,133856
1,134370,134352,134353,134357,134043
12,134530,134540,134541,134545,134231
9,134920,134912,134911,134895,134607
8,135100,135100,135099,135084,134795
4,135250,135288,135287,135273,134983
3,135440,135475,135475,135462,135171
10,135660,135663,135663,135651,135359
6,135860,135851,135851,135840,135547
11,136040,136039,136039,136029,135735
2,136210,136227,136227,136218,135923
7,136400,136414,136415,136407,136111
1,136590,136602,136603,136596,136299
5,136750,136790,136791,136785,136487
12,136950,136978,136979,136974,136675
9,137210,137166,137167,137163,136863
4,137390,137353,137355,137352,137051
8,137560,137541,137543,137541,137238
10,137750,137729,137731,137730,137426
3,137930,137917,137919,137919,137614
11,138070,138105,138107,138108,137802
6,138250,138292,138295,138297,137990
7,138460,138480,138483,138486,138178
2,138660,138668,138671,138675,138366
5,138880,138856,138859,138864,138554
1,139060,139044,139047,139053,138742
12,139250,139231,139235,139242,138930
4,139650,139613,139616,139608,139306
9,139800,139802,139804,139797,139494
8,139990,139990,139992,139986,139682
3,140190,140179,140180,140175,139870
10,140400,140368,140369,140364,140058
6,140550,140556,140557,140553,140245
11,140720,140745,140745,140743,140433
2,140940,140934,140933,140932,140621
7,141130,141122,141121,141121,140809
1,141280,141311,141309,141310,140997
5,141440,141500,141498,141499,141185
12,141680,141688,141686,141688,141373
4,141880,141877,141874,141877,141561
8,142070,142065,142062,142066,141749
9,142230,142254,142250,142255,141937
10,142450,142443,142438,142444,142125
3,142590,142631,142627,142633,142313
11,142800,142820,142815,142822,142501
6,143020,143009,143003,143012,142689
7,143210,143197,143191,143201,142877
2,143420,143386,143379,143390,143065
5,143600,143575,143567,143579,143253
1,143770,143763,143755,143768,143440
12,143970,143952,143944,143957,143628
8,144320,144321,144318,144307,144004
4,144520,144509,144506,144496,144192
10,144670,144697,144694,144685,144380
9,144870,144885,144882,144874,144568
11,145050,145073,145071,145063,144756
3,145260,145261,145259,145252,144944
7,145420,145449,145447,145441,145132
6,145620,145637,145635,145629,145320
2,145850,145825,145823,145818,145508
1,146020,146013,146011,146007,145696
5,146150,146201,146199,146196,145884
12,146370,146389,146387,146385,146072
4,146590,146577,146576,146574,146260
8,146760,146765,146764,146763,146447
10,146990,146953,146952,146952,146635
11,147140,147141,147140,147141,146823
9,147360,147329,147328,147330,147011
7,147490,147517,147516,147519,147199
3,147710,147705,147704,147708,147387
2,147900,147893,147892,147896,147575
6,148090,148081,148081,148085,147763
5,148250,148269,148269,148274,147951
1,148440,148457,148457,148463,148139
12,148670,148645,148645,148652,148327
4,149040,149020,149022,149011,148703
10,149230,149208,149210,149200,148891
8,149390,149396,149398,149389,149079
9,149570,149585,149586,149578,149267
11,149760,149773,149774,149767,149454
3,149960,149962,149963,149956,149642
7,150130,150150,150151,150145,149830
6,150300,150339,150339,150334,150018
2,150520,150527,150527,150524,150206
1,150680,150715,150715,150713,150394
5,150840,150904,150903,150902,150582
12,151080,151092,151092,151091,150770
10,151340,151281,151280,151280,150958
4,151520,151469,151468,151469,151146
8,151670,151658,151656,151658,151334
11,151820,151846,151844,151847,151522
9,152100,152034,152032,152036,151710
7,152200,152223,152221,152225,151898
3,152440,152411,152409,152415,152086
2,152630,152600,152597,152604,152274
6,152780,152788,152785,152793,152462
5,152950,152977,152973,152982,152649
1,153130,153165,153161,153171,152837
12,153370,153353,153350,153360,153025
